basin,year,storm,datetime,env_path,nc_path,direction,intensity,split,direction_reflected
WP,2017,DOKSURI,2017091206,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/DOKSURI/2017091206.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/DOKSURI/TCND_DOKSURI_2017091206_sst_z_u_v.nc,4,0,wp_train,4
WP,2017,DOKSURI,2017091212,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/DOKSURI/2017091212.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/DOKSURI/TCND_DOKSURI_2017091212_sst_z_u_v.nc,4,0,wp_train,4
WP,2017,DOKSURI,2017091218,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/DOKSURI/2017091218.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/DOKSURI/TCND_DOKSURI_2017091218_sst_z_u_v.nc,4,0,wp_train,4
WP,2017,DOKSURI,2017091300,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/DOKSURI/2017091300.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/DOKSURI/TCND_DOKSURI_2017091300_sst_z_u_v.nc,4,0,wp_train,4
WP,2017,DOKSURI,2017091306,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/DOKSURI/2017091306.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/DOKSURI/TCND_DOKSURI_2017091306_sst_z_u_v.nc,4,0,wp_train,4
WP,2017,DOKSURI,2017091312,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/DOKSURI/2017091312.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/DOKSURI/TCND_DOKSURI_2017091312_sst_z_u_v.nc,4,0,wp_train,4
WP,2017,DOKSURI,2017091318,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/DOKSURI/2017091318.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/DOKSURI/TCND_DOKSURI_2017091318_sst_z_u_v.nc,4,0,wp_train,4
WP,2017,DOKSURI,2017091400,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/DOKSURI/2017091400.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/DOKSURI/TCND_DOKSURI_2017091400_sst_z_u_v.nc,4,0,wp_train,4
WP,2017,DOKSURI,2017091406,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/DOKSURI/2017091406.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/DOKSURI/TCND_DOKSURI_2017091406_sst_z_u_v.nc,4,0,wp_train,4
WP,2017,DOKSURI,2017091412,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/DOKSURI/2017091412.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/DOKSURI/TCND_DOKSURI_2017091412_sst_z_u_v.nc,4,1,wp_train,4
WP,2017,DOKSURI,2017091418,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/DOKSURI/2017091418.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/DOKSURI/TCND_DOKSURI_2017091418_sst_z_u_v.nc,4,1,wp_train,4
WP,2017,DOKSURI,2017091500,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/DOKSURI/2017091500.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/DOKSURI/TCND_DOKSURI_2017091500_sst_z_u_v.nc,4,2,wp_train,4
WP,2017,DOKSURI,2017091506,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/DOKSURI/2017091506.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/DOKSURI/TCND_DOKSURI_2017091506_sst_z_u_v.nc,4,2,wp_train,4
WP,2017,DOKSURI,2017091512,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/DOKSURI/2017091512.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/DOKSURI/TCND_DOKSURI_2017091512_sst_z_u_v.nc,-1,-1,wp_train,-1
WP,2017,DOKSURI,2017091518,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/DOKSURI/2017091518.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/DOKSURI/TCND_DOKSURI_2017091518_sst_z_u_v.nc,-1,-1,wp_train,-1
WP,2017,DOKSURI,2017091600,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/DOKSURI/2017091600.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/DOKSURI/TCND_DOKSURI_2017091600_sst_z_u_v.nc,-1,-1,wp_train,-1
WP,2017,DOKSURI,2017091606,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/DOKSURI/2017091606.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/DOKSURI/TCND_DOKSURI_2017091606_sst_z_u_v.nc,-1,-1,wp_train,-1
WP,2017,GUCHOL,2017090318,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/GUCHOL/2017090318.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/GUCHOL/TCND_GUCHOL_2017090318_sst_z_u_v.nc,4,0,wp_val,4
WP,2017,GUCHOL,2017090400,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/GUCHOL/2017090400.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/GUCHOL/TCND_GUCHOL_2017090400_sst_z_u_v.nc,4,3,wp_val,4
WP,2017,GUCHOL,2017090406,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/GUCHOL/2017090406.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/GUCHOL/TCND_GUCHOL_2017090406_sst_z_u_v.nc,5,3,wp_val,5
WP,2017,GUCHOL,2017090412,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/GUCHOL/2017090412.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/GUCHOL/TCND_GUCHOL_2017090412_sst_z_u_v.nc,5,3,wp_val,5
WP,2017,GUCHOL,2017090418,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/GUCHOL/2017090418.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/GUCHOL/TCND_GUCHOL_2017090418_sst_z_u_v.nc,5,0,wp_val,5
WP,2017,GUCHOL,2017090500,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/GUCHOL/2017090500.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/GUCHOL/TCND_GUCHOL_2017090500_sst_z_u_v.nc,5,0,wp_val,5
WP,2017,GUCHOL,2017090506,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/GUCHOL/2017090506.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/GUCHOL/TCND_GUCHOL_2017090506_sst_z_u_v.nc,5,0,wp_val,5
WP,2017,GUCHOL,2017090512,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/GUCHOL/2017090512.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/GUCHOL/TCND_GUCHOL_2017090512_sst_z_u_v.nc,5,0,wp_val,5
WP,2017,GUCHOL,2017090518,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/GUCHOL/2017090518.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/GUCHOL/TCND_GUCHOL_2017090518_sst_z_u_v.nc,5,2,wp_val,5
WP,2017,GUCHOL,2017090600,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/GUCHOL/2017090600.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/GUCHOL/TCND_GUCHOL_2017090600_sst_z_u_v.nc,5,2,wp_val,5
WP,2017,GUCHOL,2017090606,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/GUCHOL/2017090606.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/GUCHOL/TCND_GUCHOL_2017090606_sst_z_u_v.nc,6,2,wp_val,6
WP,2017,GUCHOL,2017090612,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/GUCHOL/2017090612.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/GUCHOL/TCND_GUCHOL_2017090612_sst_z_u_v.nc,6,2,wp_val,6
WP,2017,GUCHOL,2017090618,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/GUCHOL/2017090618.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/GUCHOL/TCND_GUCHOL_2017090618_sst_z_u_v.nc,-1,-1,wp_val,-1
WP,2017,GUCHOL,2017090700,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/GUCHOL/2017090700.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/GUCHOL/TCND_GUCHOL_2017090700_sst_z_u_v.nc,-1,-1,wp_val,-1
WP,2017,GUCHOL,2017090706,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/GUCHOL/2017090706.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/GUCHOL/TCND_GUCHOL_2017090706_sst_z_u_v.nc,-1,-1,wp_val,-1
WP,2017,GUCHOL,2017090712,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/GUCHOL/2017090712.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/GUCHOL/TCND_GUCHOL_2017090712_sst_z_u_v.nc,-1,-1,wp_val,-1
WP,2017,HAIKUI,2017110718,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/HAIKUI/2017110718.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/HAIKUI/TCND_HAIKUI_2017110718_sst_z_u_v.nc,4,0,wp_train,4
WP,2017,HAIKUI,2017110800,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/HAIKUI/2017110800.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/HAIKUI/TCND_HAIKUI_2017110800_sst_z_u_v.nc,4,0,wp_train,4
WP,2017,HAIKUI,2017110806,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/HAIKUI/2017110806.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/HAIKUI/TCND_HAIKUI_2017110806_sst_z_u_v.nc,4,0,wp_train,4
WP,2017,HAIKUI,2017110812,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/HAIKUI/2017110812.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/HAIKUI/TCND_HAIKUI_2017110812_sst_z_u_v.nc,5,0,wp_train,5
WP,2017,HAIKUI,2017110818,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/HAIKUI/2017110818.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/HAIKUI/TCND_HAIKUI_2017110818_sst_z_u_v.nc,4,3,wp_train,4
WP,2017,HAIKUI,2017110900,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/HAIKUI/2017110900.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/HAIKUI/TCND_HAIKUI_2017110900_sst_z_u_v.nc,5,0,wp_train,5
WP,2017,HAIKUI,2017110906,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/HAIKUI/2017110906.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/HAIKUI/TCND_HAIKUI_2017110906_sst_z_u_v.nc,5,0,wp_train,5
WP,2017,HAIKUI,2017110912,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/HAIKUI/2017110912.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/HAIKUI/TCND_HAIKUI_2017110912_sst_z_u_v.nc,5,0,wp_train,5
WP,2017,HAIKUI,2017110918,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/HAIKUI/2017110918.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/HAIKUI/TCND_HAIKUI_2017110918_sst_z_u_v.nc,5,0,wp_train,5
WP,2017,HAIKUI,2017111000,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/HAIKUI/2017111000.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/HAIKUI/TCND_HAIKUI_2017111000_sst_z_u_v.nc,5,0,wp_train,5
WP,2017,HAIKUI,2017111006,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/HAIKUI/2017111006.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/HAIKUI/TCND_HAIKUI_2017111006_sst_z_u_v.nc,5,0,wp_train,5
WP,2017,HAIKUI,2017111012,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/HAIKUI/2017111012.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/HAIKUI/TCND_HAIKUI_2017111012_sst_z_u_v.nc,4,0,wp_train,4
WP,2017,HAIKUI,2017111018,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/HAIKUI/2017111018.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/HAIKUI/TCND_HAIKUI_2017111018_sst_z_u_v.nc,4,1,wp_train,4
WP,2017,HAIKUI,2017111100,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/HAIKUI/2017111100.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/HAIKUI/TCND_HAIKUI_2017111100_sst_z_u_v.nc,4,2,wp_train,4
WP,2017,HAIKUI,2017111106,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/HAIKUI/2017111106.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/HAIKUI/TCND_HAIKUI_2017111106_sst_z_u_v.nc,4,2,wp_train,4
WP,2017,HAIKUI,2017111112,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/HAIKUI/2017111112.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/HAIKUI/TCND_HAIKUI_2017111112_sst_z_u_v.nc,4,2,wp_train,4
WP,2017,HAIKUI,2017111118,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2017/HAIKUI/2017111118.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2017/HAIKUI/TCND_HAIKUI_2017111118_sst_z_u_v.nc,4,2,wp_train,4
